character,character,gender,genre,k_means_cluster,role,status,word_count
Ant_MESSENGERS.ANTONY.2,Ant_MESSENGERS.ANTONY.2,m,tragedy,0,other,6,9
Ant_MESSENGERS.ANTONY.3,Ant_MESSENGERS.ANTONY.3,m,tragedy,0,other,6,22
Ant_MESSENGERS.CAESAR.1,Ant_MESSENGERS.CAESAR.1,m,tragedy,0,other,6,49
Ant_MESSENGERS.CAESAR.2,Ant_MESSENGERS.CAESAR.2,m,tragedy,0,other,6,67
Ant_MESSENGERS.X.1,Ant_MESSENGERS.X.1,m,tragedy,1,other,6,6
Ant_MESSENGERS.X.2,Ant_MESSENGERS.X.2,m,tragedy,0,other,6,224
Ant_MESSENGERS.X.3,Ant_MESSENGERS.X.3,m,tragedy,0,other,6,13
Ant_MESSENGERS.X.4,Ant_MESSENGERS.X.4,m,tragedy,1,other,6,4
Ant_MESSENGERS.X.5,Ant_MESSENGERS.X.5,m,tragedy,0,other,6,6
Ant_Maecenas,Ant_Maecenas,m,tragedy,0,other,2,255
Ant_Mardian,Ant_Mardian,m,tragedy,0,other,2,118
Ant_Menas,Ant_Menas,m,tragedy,0,other,4,459
Ant_Octavia,Ant_Octavia,f,tragedy,0,other,1,234
Ant_Octavius,Ant_Octavius,m,tragedy,0,antag,0,2889
Ant_Philo,Ant_Philo,m,tragedy,0,other,2,125
Ant_Pompey,Ant_Pompey,m,tragedy,0,other,0,931
Ant_Proculeius,Ant_Proculeius,m,tragedy,1,other,2,211
Ant_SERVANTS,Ant_SERVANTS,m,tragedy,0,other,6,3
Ant_SERVANTS.0.1,Ant_SERVANTS.0.1,m,tragedy,0,other,6,69
Ant_SERVANTS.0.2,Ant_SERVANTS.0.2,m,tragedy,0,other,6,61
Ant_SERVANTS.X.1,Ant_SERVANTS.X.1,m,tragedy,0,other,6,4
Ant_SERVANTS.X.2,Ant_SERVANTS.X.2,m,tragedy,1,other,6,7
Ant_SOLDIERS.ANTONY,Ant_SOLDIERS.ANTONY,m,tragedy,1,other,6,14
Ant_SOLDIERS.ANTONY.0.1,Ant_SOLDIERS.ANTONY.0.1,m,tragedy,0,other,6,79
Ant_SOLDIERS.ANTONY.0.2,Ant_SOLDIERS.ANTONY.0.2,m,tragedy,0,other,6,77
Ant_SOLDIERS.ANTONY.0.3,Ant_SOLDIERS.ANTONY.0.3,m,tragedy,0,other,6,29
Ant_SOLDIERS.ANTONY.0.4,Ant_SOLDIERS.ANTONY.0.4,m,tragedy,0,other,6,20
Ant_SOLDIERS.ANTONY.X.1,Ant_SOLDIERS.ANTONY.X.1,m,tragedy,0,other,6,87
Ant_SOLDIERS.ANTONY.X.2,Ant_SOLDIERS.ANTONY.X.2,m,tragedy,0,other,6,18
Ant_SOLDIERS.ANTONY.X.3,Ant_SOLDIERS.ANTONY.X.3,m,tragedy,0,other,3,63
Ant_SOLDIERS.CAESAR.X.1,Ant_SOLDIERS.CAESAR.X.1,m,tragedy,0,other,6,62
Ant_Scarus,Ant_Scarus,m,tragedy,0,other,3,267
Ant_Seleucus,Ant_Seleucus,m,tragedy,0,other,2,26
Ant_Silius,Ant_Silius,m,tragedy,0,other,3,67
Ant_Taurus,Ant_Taurus,m,tragedy,1,other,2,2
Ant_Thidias,Ant_Thidias,m,tragedy,0,other,2,182
Ant_Varrius,Ant_Varrius,m,tragedy,0,other,3,27
Ant_Ventidius,Ant_Ventidius,m,tragedy,0,other,2,220
Ant_WATCHMEN.1,Ant_WATCHMEN.1,m,tragedy,0,other,6,25
Ant_WATCHMEN.2,Ant_WATCHMEN.2,m,tragedy,0,other,6,26
Ant_WATCHMEN.Sentry,Ant_WATCHMEN.Sentry,m,tragedy,0,other,6,91
Cor_AEDILES,Cor_AEDILES,m,tragedy,1,other,4,2
Cor_AEDILES.X.2,Cor_AEDILES.X.2,m,tragedy,1,other,4,39
Cor_AEDILES.X.3,Cor_AEDILES.X.3,m,tragedy,0,other,4,38
Cor_Adrian,Cor_Adrian,m,tragedy,0,other,6,160
Cor_Aufidius,Cor_Aufidius,m,tragedy,0,other,1,2034
Cor_CITIZENS.ANTIUM.1,Cor_CITIZENS.ANTIUM.1,m,tragedy,0,other,4,20
Cor_CITIZENS.ROMAN,Cor_CITIZENS.ROMAN,m,tragedy,0,other,5,149
Cor_CITIZENS.ROMAN.0.1,Cor_CITIZENS.ROMAN.0.1,m,tragedy,0,other,5,477
Cor_CITIZENS.ROMAN.0.2,Cor_CITIZENS.ROMAN.0.2,m,tragedy,0,other,5,460
Cor_CITIZENS.ROMAN.0.3,Cor_CITIZENS.ROMAN.0.3,m,tragedy,0,other,5,186
Cor_CITIZENS.ROMAN.1,Cor_CITIZENS.ROMAN.1,m,tragedy,0,other,5,94
Cor_CITIZENS.ROMAN.2,Cor_CITIZENS.ROMAN.2,m,tragedy,0,other,5,119
Cor_CITIZENS.ROMAN.3,Cor_CITIZENS.ROMAN.3,m,tragedy,0,other,5,461
Cor_CITIZENS.ROMAN.4,Cor_CITIZENS.ROMAN.4,m,tragedy,0,other,5,69
Cor_CITIZENS.ROMAN.5,Cor_CITIZENS.ROMAN.5,m,tragedy,0,other,5,38
Cor_CITIZENS.ROMAN.6,Cor_CITIZENS.ROMAN.6,m,tragedy,1,other,5,36
Cor_CITIZENS.ROMAN.7,Cor_CITIZENS.ROMAN.7,m,tragedy,0,other,5,42
Cor_CITIZENS.ROMAN.8,Cor_CITIZENS.ROMAN.8,m,tragedy,1,other,5,24
Cor_CITIZENS.VOLSCIAN,Cor_CITIZENS.VOLSCIAN,m,tragedy,0,other,5,22
Cor_CONSPIRATORS,Cor_CONSPIRATORS,m,tragedy,0,other,5,11
Cor_CONSPIRATORS.0.1,Cor_CONSPIRATORS.0.1,m,tragedy,0,other,5,67
Cor_CONSPIRATORS.0.2,Cor_CONSPIRATORS.0.2,m,tragedy,0,other,5,49
Cor_CONSPIRATORS.0.3,Cor_CONSPIRATORS.0.3,m,tragedy,0,other,5,91
Cor_Cominius,Cor_Cominius,m,tragedy,0,other,1,1919
Cor_Coriolanus,Cor_Coriolanus,m,tragedy,0,protag,1,6481
Cor_Gentlewoman,Cor_Gentlewoman,f,tragedy,0,other,2,9
Cor_Herald,Cor_Herald,m,tragedy,0,other,3,38
Cor_LORDS.VOLSCIAN,Cor_LORDS.VOLSCIAN,m,tragedy,1,other,1,11
Cor_LORDS.VOLSCIAN.0.1,Cor_LORDS.VOLSCIAN.0.1,m,tragedy,0,other,1,100
Cor_LORDS.VOLSCIAN.0.2,Cor_LORDS.VOLSCIAN.0.2,m,tragedy,0,other,1,72
Cor_LORDS.VOLSCIAN.0.3,Cor_LORDS.VOLSCIAN.0.3,m,tragedy,1,other,1,23
Cor_Lartius,Cor_Lartius,m,tragedy,0,other,2,394
Cor_MESSENGERS.TRIBUNES.1,Cor_MESSENGERS.TRIBUNES.1,m,tragedy,0,other,6,109
Cor_MESSENGERS.TRIBUNES.2,Cor_MESSENGERS.TRIBUNES.2,m,tragedy,0,other,6,137
Cor_MESSENGERS.X.1,Cor_MESSENGERS.X.1,m,tragedy,0,other,6,12
Cor_MESSENGERS.X.2,Cor_MESSENGERS.X.2,m,tragedy,0,other,6,15
Cor_MESSENGERS.X.3,Cor_MESSENGERS.X.3,m,tragedy,0,other,6,62
Cor_MESSENGERS.X.4,Cor_MESSENGERS.X.4,m,tragedy,0,other,6,71
Cor_Menenius,Cor_Menenius,m,tragedy,0,other,1,4288
Cor_NOBLES.0.1,Cor_NOBLES.0.1,m,tragedy,0,other,1,4
Cor_Nicanor,Cor_Nicanor,m,tragedy,0,other,6,234
Cor_OFFICERS.1,Cor_OFFICERS.1,m,tragedy,0,other,4,114
Cor_OFFICERS.2,Cor_OFFICERS.2,m,tragedy,0,other,4,186
Cor_SENATORS.ROMAN,Cor_SENATORS.ROMAN,m,tragedy,0,other,2,19
Cor_SENATORS.ROMAN.0.1,Cor_SENATORS.ROMAN.0.1,m,tragedy,0,other,2,278
Cor_SENATORS.ROMAN.0.2,Cor_SENATORS.ROMAN.0.2,m,tragedy,0,other,2,34
Cor_SENATORS.VOLSCIAN,Cor_SENATORS.VOLSCIAN,m,tragedy,0,other,5,5
Cor_SENATORS.VOLSCIAN.0.1,Cor_SENATORS.VOLSCIAN.0.1,m,tragedy,0,other,2,108
Cor_SENATORS.VOLSCIAN.0.2,Cor_SENATORS.VOLSCIAN.0.2,m,tragedy,0,other,2,45
Cor_SERVANTS.1,Cor_SERVANTS.1,m,tragedy,0,other,6,248
Cor_SERVANTS.2,Cor_SERVANTS.2,m,tragedy,0,other,6,267
Cor_SERVANTS.3,Cor_SERVANTS.3,m,tragedy,0,other,6,397
Cor_SOLDIERS.ROMAN,Cor_SOLDIERS.ROMAN,m,tragedy,0,other,5,12
Cor_SOLDIERS.ROMAN.0.1,Cor_SOLDIERS.ROMAN.0.1,m,tragedy,0,other,6,57
Cor_SOLDIERS.ROMAN.0.2,Cor_SOLDIERS.ROMAN.0.2,m,tragedy,0,other,6,17
Cor_SOLDIERS.ROMAN.0.3,Cor_SOLDIERS.ROMAN.0.3,m,tragedy,0,other,6,21
Cor_SOLDIERS.ROMAN.Lieutenant,Cor_SOLDIERS.ROMAN.Lieutenant,m,tragedy,1,other,3,5
Cor_SOLDIERS.VOLSCIAN.0.1,Cor_SOLDIERS.VOLSCIAN.0.1,m,tragedy,0,other,6,17
Cor_SOLDIERS.VOLSCIAN.Lieutenant,Cor_SOLDIERS.VOLSCIAN.Lieutenant,m,tragedy,0,other,3,81
Cor_TRIBUNES.Brutus,Cor_TRIBUNES.Brutus,m,tragedy,0,antag,4,1603
Cor_TRIBUNES.Sicinius,Cor_TRIBUNES.Sicinius,m,tragedy,0,other,4,1927
Cor_Valeria,Cor_Valeria,f,tragedy,0,other,1,355
Cor_Virgilia,Cor_Virgilia,f,tragedy,0,other,1,238
Cor_Volumnia,Cor_Volumnia,f,tragedy,0,other,1,2414
Cor_WATCHMEN.1,Cor_WATCHMEN.1,m,tragedy,0,other,6,252
Cor_WATCHMEN.2,Cor_WATCHMEN.2,m,tragedy,0,other,6,81
Cor_YoungMartius,Cor_YoungMartius,m,tragedy,0,other,1,17
Cym_ATTENDANTS.0.1,Cym_ATTENDANTS.0.1,m,tragedy,1,other,6,22
Cym_ATTENDANTS.0.2,Cym_ATTENDANTS.0.2,m,tragedy,0,other,1,102
Cym_ATTENDANTS.1,Cym_ATTENDANTS.1,m,tragedy,0,other,1,506
Cym_ATTENDANTS.2,Cym_ATTENDANTS.2,m,tragedy,0,other,2,71
Cym_ATTENDANTS.3,Cym_ATTENDANTS.3,m,tragedy,1,other,1,34
Cym_ATTENDANTS.CLOTEN.1,Cym_ATTENDANTS.CLOTEN.1,m,tragedy,0,other,1,190
Cym_ATTENDANTS.CLOTEN.2,Cym_ATTENDANTS.CLOTEN.2,m,tragedy,0,other,1,313
Cym_Arviragus,Cym_Arviragus,m,tragedy,0,other,1,947
Cym_Belarius,Cym_Belarius,m,tragedy,0,other,1,2503
Cym_Cloten,Cym_Cloten,m,tragedy,0,fool,1,2001
Cym_Cornelius,Cym_Cornelius,m,tragedy,0,other,3,522
Cym_Cymbeline,Cym_Cymbeline,m,tragedy,0,other,0,1988
Cym_Frenchman,Cym_Frenchman,m,tragedy,0,other,5,180
Cym_GHOSTS.BROTHERS.1,Cym_GHOSTS.BROTHERS.1,m,tragedy,0,other,7,73
Cym_GHOSTS.BROTHERS.2,Cym_GHOSTS.BROTHERS.2,m,tragedy,0,other,7,44
Cym_GHOSTS.Father,Cym_GHOSTS.Father,m,tragedy,0,other,2,230
Cym_GHOSTS.Mother,Cym_GHOSTS.Mother,m,tragedy,0,other,7,62
Cym_Guiderius,Cym_Guiderius,m,tragedy,0,other,1,1110
Cym_Iachimo,Cym_Iachimo,m,tragedy,0,antag,2,3193
Cym_Imogen,Cym_Imogen,f,tragedy,0,protag,1,4417
Cym_JAILERS.1,Cym_JAILERS.1,m,tragedy,0,other,6,412
Cym_JAILERS.2,Cym_JAILERS.2,m,tragedy,0,other,6,4
Cym_Jupiter,Cym_Jupiter,m,tragedy,0,other,7,154
Cym_LADIES.IMOGEN,Cym_LADIES.IMOGEN,f,tragedy,0,other,1,60
Cym_LADIES.QUEEN,Cym_LADIES.QUEEN,f,tragedy,1,other,1,6
Cym_LADIES.QUEEN.0.1,Cym_LADIES.QUEEN.0.1,f,tragedy,1,other,1,8
Cym_Lucius,Cym_Lucius,m,tragedy,0,other,2,721
Cym_MESSENGERS.1,Cym_MESSENGERS.1,m,tragedy,0,other,6,12
Cym_MESSENGERS.2,Cym_MESSENGERS.2,m,tragedy,0,other,6,10
Cym_Philario,Cym_Philario,m,tragedy,0,other,2,292
Cym_Pisanio,Cym_Pisanio,m,tragedy,0,other,2,1499
Cym_Posthumus,Cym_Posthumus,m,tragedy,0,other,2,3391
Cym_Queen,Cym_Queen,f,tragedy,0,other,0,1209
Cym_SENATORS.1,Cym_SENATORS.1,m,tragedy,0,other,2,101
Cym_SENATORS.2,Cym_SENATORS.2,m,tragedy,1,other,2,1
Cym_SOLDIERS.BRITON.0.1,Cym_SOLDIERS.BRITON.0.1,m,tragedy,0,other,4,30
Cym_SOLDIERS.BRITON.0.2,Cym_SOLDIERS.BRITON.0.2,m,tragedy,0,other,4,51
Cym_SOLDIERS.ROMAN.0.1,Cym_SOLDIERS.ROMAN.0.1,m,tragedy,0,other,4,68
Cym_TRIBUNES.0.1,Cym_TRIBUNES.0.1,m,tragedy,0,other,3,15
Err_Abbess,Err_Abbess,f,comedy,0,other,3,552
Err_Adriana,Err_Adriana,f,comedy,0,other,2,2093
Err_Angelo,Err_Angelo,m,comedy,0,other,3,634
Err_AntipholusOfEphesus,Err_AntipholusOfEphesus,m,comedy,0,antag,2,1745
Err_AntipholusOfSyracuse,Err_AntipholusOfSyracuse,m,comedy,0,protag,2,2083
Err_Balthasar,Err_Balthasar,m,comedy,0,other,3,202
Err_Courtesan,Err_Courtesan,f,comedy,0,other,4,293
Err_DromioOfEphesus,Err_DromioOfEphesus,m,comedy,0,fool,6,1356
Err_DromioOfSyracuse,Err_DromioOfSyracuse,m,comedy,0,fool,6,2075
Err_Duke,Err_Duke,m,comedy,0,other,0,693
Err_Egeon,Err_Egeon,m,comedy,0,other,2,1097
Err_Luce,Err_Luce,f,comedy,0,other,6,63
Err_Luciana,Err_Luciana,f,comedy,0,other,2,760
Err_Merchant1,Err_Merchant1,m,comedy,0,other,3,114
Err_Merchant2,Err_Merchant2,m,comedy,0,other,3,268
Err_Messenger,Err_Messenger,m,comedy,0,other,6,130
Err_OFFICERS.Jailer,Err_OFFICERS.Jailer,m,comedy,1,other,6,4
Err_OFFICERS.X,Err_OFFICERS.X,m,comedy,0,other,5,95
Err_Pinch,Err_Pinch,m,comedy,0,other,3,103
H5_AMBASSADORS.0.1,H5_AMBASSADORS.0.1,m,history,0,other,2,132
H5_ATTENDANTS.ENGLISH,H5_ATTENDANTS.ENGLISH,m,history,1,other,1,1
H5_Alice,H5_Alice,f,history,0,other,2,164
H5_Bardolph,H5_Bardolph,m,history,0,other,5,224
H5_Bedford,H5_Bedford,m,history,0,other,1,77
H5_BishopOfCanterbury,H5_BishopOfCanterbury,m,history,0,other,1,1652
H5_BishopOfEly,H5_BishopOfEly,m,history,0,other,2,240
H5_Bourbon,H5_Bourbon,m,history,0,other,1,74
H5_Boy,H5_Boy,m,history,0,other,6,626
H5_Brittany,H5_Brittany,m,history,0,other,1,65
H5_Burgundy,H5_Burgundy,m,history,0,other,1,512
H5_Cambridge,H5_Cambridge,m,history,0,other,1,107
H5_Constable,H5_Constable,m,history,0,other,2,922
H5_Dauphin,H5_Dauphin,m,history,0,antag,1,905
H5_Erpingham,H5_Erpingham,m,history,1,other,2,53
H5_Exeter,H5_Exeter,m,history,0,other,1,965
H5_Fluellen,H5_Fluellen,m,history,0,other,4,2501
H5_Gloucester,H5_Gloucester,m,history,0,other,1,28
H5_Governor,H5_Governor,m,history,0,other,2,56
H5_Gower,H5_Gower,m,history,0,other,4,507
H5_Grandpre,H5_Grandpre,m,history,0,other,1,137
H5_Grey,H5_Grey,m,history,0,other,2,86
H5_HERALDS.1,H5_HERALDS.1,m,history,0,other,3,8
H5_HenryV,H5_HenryV,m,history,0,protag,0,8332
H5_Jamy,H5_Jamy,m,history,1,other,4,98
H5_Katherine,H5_Katherine,f,history,1,other,1,441
H5_KingOfFrance,H5_KingOfFrance,m,history,0,other,0,699
H5_MESSENGERS.X.1,H5_MESSENGERS.X.1,m,history,0,other,6,12
H5_MESSENGERS.X.2,H5_MESSENGERS.X.2,m,history,0,other,6,17
H5_MESSENGERS.X.3,H5_MESSENGERS.X.3,m,history,0,other,6,7
H5_MacMorris,H5_MacMorris,m,history,0,other,5,205
H5_MistressQuickly,H5_MistressQuickly,f,history,0,other,4,360
H5_Montjoy,H5_Montjoy,m,history,0,other,3,399
H5_Nym,H5_Nym,m,history,0,other,5,386
H5_Orleans,H5_Orleans,m,history,0,other,1,312
H5_Pistol,H5_Pistol,m,history,0,other,6,1118
H5_QueenOfFrance,H5_QueenOfFrance,f,history,0,other,0,188
H5_Rambures,H5_Rambures,m,history,0,other,1,66
H5_SOLDIERS.ENGLISH.Bates,H5_SOLDIERS.ENGLISH.Bates,m,history,0,other,6,167
H5_SOLDIERS.ENGLISH.Court,H5_SOLDIERS.ENGLISH.Court,m,history,0,other,6,11
H5_SOLDIERS.ENGLISH.Williams,H5_SOLDIERS.ENGLISH.Williams,m,history,0,other,6,621
H5_SOLDIERS.FRENCH.LeFer,H5_SOLDIERS.FRENCH.LeFer,m,history,0,other,6,98
H5_Salisbury,H5_Salisbury,m,history,0,other,1,75
H5_Scroop,H5_Scroop,m,history,0,other,2,93
H5_Warwick,H5_Warwick,m,history,0,other,1,7
H5_Westmoreland,H5_Westmoreland,m,history,0,other,1,144
H5_York,H5_York,m,history,0,other,1,14
H8_Abergavenny,H8_Abergavenny,m,history,0,other,2,114
H8_Anne,H8_Anne,f,history,0,other,1,376
H8_BishopOfLincoln,H8_BishopOfLincoln,m,history,0,other,1,52
H8_Brandon,H8_Brandon,m,history,0,other,2,84
H8_Buckingham,H8_Buckingham,m,history,0,other,1,1480
H8_Butts,H8_Butts,m,history,0,other,3,59
H8_Campeius,H8_Campeius,m,history,0,other,1,379
H8_Capuchius,H8_Capuchius,m,history,0,other,2,65
H8_Chamberlain,H8_Chamberlain,m,history,0,other,1,1130
H8_Chancellor,H8_Chancellor,m,history,0,other,2,212
H8_Cranmer,H8_Cranmer,m,history,0,other,1,1039
H8_Crier,H8_Crier,m,history,0,other,4,24
H8_Cromwell,H8_Cromwell,m,history,0,other,1,304
H8_Denny,H8_Denny,m,history,1,other,2,21
H8_GENTLEMEN.1,H8_GENTLEMEN.1,m,history,0,other,2,703
H8_GENTLEMEN.2,H8_GENTLEMEN.2,m,history,0,other,2,569
H8_GENTLEMEN.3,H8_GENTLEMEN.3,m,history,0,other,2,437
H8_GENTLEMEN.X,H8_GENTLEMEN.X,m,history,0,other,2,19
H8_Gardiner,H8_Gardiner,m,history,0,other,1,665
H8_Garter,H8_Garter,m,history,0,other,4,21
H8_Griffith,H8_Griffith,m,history,0,other,2,421
H8_Guilford,H8_Guilford,m,history,0,other,2,69
H8_HenryVIII,H8_HenryVIII,m,history,0,protag,0,3370
H8_Katherine,H8_Katherine,f,history,0,other,0,2885
H8_Keeper,H8_Keeper,m,history,1,other,6,40
H8_LADIES.KATHERINE.0.1,H8_LADIES.KATHERINE.0.1,m,history,0,other,1,70
H8_LADIES.KATHERINE.Patience,H8_LADIES.KATHERINE.Patience,f,history,0,other,6,35
H8_Lovell,H8_Lovell,m,history,0,other,2,475
H8_Messenger,H8_Messenger,m,history,0,other,6,29
H8_Norfolk,H8_Norfolk,m,history,0,other,1,1453
H8_OldLady,H8_OldLady,f,history,0,other,2,495
H8_Page,H8_Page,m,history,0,other,6,3
H8_Porter,H8_Porter,m,history,0,other,6,274
H8_SECRETARIES.0.1,H8_SECRETARIES.0.1,m,history,1,other,3,8
H8_SERVANTS.LARDER.1,H8_SERVANTS.LARDER.1,m,history,1,other,6,13
H8_SERVANTS.PORTER.1,H8_SERVANTS.PORTER.1,m,history,0,other,6,354
H8_SERVANTS.X.1,H8_SERVANTS.X.1,m,history,0,other,6,24
H8_Sands,H8_Sands,m,history,0,other,1,338
H8_Scribe,H8_Scribe,m,history,0,other,4,18
H8_Sergeant,H8_Sergeant,m,history,0,other,2,28
H8_Suffolk,H8_Suffolk,m,history,0,other,1,624
H8_Surrey,H8_Surrey,m,history,0,other,1,522
H8_Surveyor,H8_Surveyor,m,history,0,other,1,449
H8_Usher,H8_Usher,m,history,1,other,2,5
H8_Vaux,H8_Vaux,m,history,0,other,2,24
H8_Wolsey,H8_Wolsey,m,history,0,antag,1,3200
Ham_AMBASSADORS,Ham_AMBASSADORS,m,tragedy,0,other,2,40
Ham_ATTENDANTS,Ham_ATTENDANTS,m,tragedy,0,other,2,3
Ham_ATTENDANTS.0.1,Ham_ATTENDANTS.0.1,m,tragedy,1,other,6,13
Ham_ATTENDANTS.1,Ham_ATTENDANTS.1,m,tragedy,0,other,2,99
Ham_ATTENDANTS.2,Ham_ATTENDANTS.2,m,tragedy,0,other,2,67
Ham_ATTENDANTS.GUARDS,Ham_ATTENDANTS.GUARDS,m,tragedy,0,other,2,3
Ham_Barnardo,Ham_Barnardo,m,tragedy,0,other,4,226
Ham_Claudius,Ham_Claudius,m,tragedy,0,antag,0,4084
Ham_Cornelius,Ham_Cornelius,m,tragedy,0,other,2,10
Ham_Doctor,Ham_Doctor,m,tragedy,0,other,3,90
Ham_FOLLOWERS.LAERTES,Ham_FOLLOWERS.LAERTES,m,tragedy,0,other,2,8
Ham_Fortinbras,Ham_Fortinbras,m,tragedy,0,other,0,187
Ham_Francisco,Ham_Francisco,m,tragedy,0,other,6,55
Ham_Gertrude,Ham_Gertrude,f,tragedy,0,other,0,1050
Ham_Ghost,Ham_Ghost,m,tragedy,0,other,7,680
Ham_Gravedigger,Ham_Gravedigger,m,tragedy,0,fool,5,736
Ham_GravediggersCompanion,Ham_GravediggersCompanion,m,tragedy,0,other,5,97
Ham_Guildenstern,Ham_Guildenstern,m,tragedy,0,other,2,323
Ham_Hamlet,Ham_Hamlet,m,tragedy,0,protag,1,11613
Ham_Horatio,Ham_Horatio,m,tragedy,0,other,2,2073
Ham_Laertes,Ham_Laertes,m,tragedy,0,other,1,1446
Ham_MESSENGERS.1,Ham_MESSENGERS.1,m,tragedy,0,other,6,77
Ham_MESSENGERS.2,Ham_MESSENGERS.2,m,tragedy,1,other,6,36
Ham_Marcellus,Ham_Marcellus,m,tragedy,0,other,4,440
Ham_Ophelia,Ham_Ophelia,f,tragedy,0,other,1,1183
Ham_Osric,Ham_Osric,m,tragedy,0,other,2,359
Ham_Polonius,Ham_Polonius,m,tragedy,0,other,1,2662
Ham_Reynaldo,Ham_Reynaldo,m,tragedy,1,other,2,65
Ham_Rosencrantz,Ham_Rosencrantz,m,tragedy,0,other,2,708
Ham_SAILORS.0.1,Ham_SAILORS.0.1,m,tragedy,1,other,6,40
Ham_SOLDIERS.FORTINBRAS.Captain,Ham_SOLDIERS.FORTINBRAS.Captain,m,tragedy,0,other,4,85
Ham_Voltemand,Ham_Voltemand,m,tragedy,0,other,2,159
JC_Antony,JC_Antony,m,tragedy,0,antag,1,2537
JC_Artemidorus,JC_Artemidorus,m,tragedy,0,other,3,145
JC_Brutus,JC_Brutus,m,tragedy,0,protag,1,5388
JC_COMMONERS.Carpenter,JC_COMMONERS.Carpenter,m,tragedy,0,other,5,4
JC_COMMONERS.Cobbler,JC_COMMONERS.Cobbler,m,tragedy,0,other,5,145
JC_Caesar,JC_Caesar,m,tragedy,0,other,0,1142
JC_Calphurnia,JC_Calphurnia,f,tragedy,0,other,1,203
JC_Casca,JC_Casca,m,tragedy,0,other,4,1073
JC_Cassius,JC_Cassius,m,tragedy,0,other,1,3708
JC_Cicero,JC_Cicero,m,tragedy,0,other,2,62
JC_Cinna,JC_Cinna,m,tragedy,0,other,3,130
JC_CinnaPoet,JC_CinnaPoet,m,tragedy,0,other,3,104
JC_Decius,JC_Decius,m,tragedy,0,other,2,323
JC_Flavius,JC_Flavius,m,tragedy,0,other,4,207
JC_Lepidus,JC_Lepidus,m,tragedy,0,other,1,22
JC_Ligarius,JC_Ligarius,m,tragedy,0,other,2,111
JC_Lucius,JC_Lucius,m,tragedy,0,other,6,206
JC_Marullus,JC_Marullus,m,tragedy,0,other,4,231
JC_Messenger,JC_Messenger,m,tragedy,0,other,3,24
JC_Metellus,JC_Metellus,m,tragedy,0,other,2,121
JC_Octavius,JC_Octavius,m,tragedy,0,other,1,328
JC_PLEBEIANS,JC_PLEBEIANS,m,tragedy,0,other,5,89
JC_PLEBEIANS.0.1,JC_PLEBEIANS.0.1,m,tragedy,0,other,5,217
JC_PLEBEIANS.0.2,JC_PLEBEIANS.0.2,m,tragedy,0,other,5,222
JC_PLEBEIANS.0.3,JC_PLEBEIANS.0.3,m,tragedy,0,other,5,213
JC_PLEBEIANS.0.4,JC_PLEBEIANS.0.4,m,tragedy,0,other,5,215
JC_Pindarus,JC_Pindarus,m,tragedy,0,other,6,120
JC_Popilius,JC_Popilius,m,tragedy,1,other,2,10
JC_Portia,JC_Portia,f,tragedy,0,other,1,724
JC_Publius,JC_Publius,m,tragedy,1,other,2,6
JC_SERVANTS.ANTONY.1,JC_SERVANTS.ANTONY.1,m,tragedy,0,other,6,119
JC_SERVANTS.CAESAR.1,JC_SERVANTS.CAESAR.1,m,tragedy,0,other,6,31
JC_SERVANTS.OCTAVIUS.1,JC_SERVANTS.OCTAVIUS.1,m,tragedy,0,other,6,62
JC_SOLDIERS.ANTONY.0.1,JC_SOLDIERS.ANTONY.0.1,m,tragedy,0,other,6,26
JC_SOLDIERS.ANTONY.0.2,JC_SOLDIERS.ANTONY.0.2,m,tragedy,0,other,6,7
JC_SOLDIERS.BRUTUS.0.1,JC_SOLDIERS.BRUTUS.0.1,m,tragedy,1,other,6,1
JC_SOLDIERS.BRUTUS.0.2,JC_SOLDIERS.BRUTUS.0.2,m,tragedy,1,other,6,1
JC_SOLDIERS.BRUTUS.0.3,JC_SOLDIERS.BRUTUS.0.3,m,tragedy,1,other,6,1
JC_SOLDIERS.BRUTUS.Cato,JC_SOLDIERS.BRUTUS.Cato,m,tragedy,0,other,3,54
JC_SOLDIERS.BRUTUS.Claudius,JC_SOLDIERS.BRUTUS.Claudius,m,tragedy,1,other,6,16
JC_SOLDIERS.BRUTUS.Clitus,JC_SOLDIERS.BRUTUS.Clitus,m,tragedy,1,other,6,70
JC_SOLDIERS.BRUTUS.Dardanus,JC_SOLDIERS.BRUTUS.Dardanus,m,tragedy,0,other,6,15
JC_SOLDIERS.BRUTUS.Lucilius,JC_SOLDIERS.BRUTUS.Lucilius,m,tragedy,0,other,3,197
JC_SOLDIERS.BRUTUS.Messala,JC_SOLDIERS.BRUTUS.Messala,m,tragedy,0,other,3,254
JC_SOLDIERS.BRUTUS.Strato,JC_SOLDIERS.BRUTUS.Strato,m,tragedy,0,other,3,59
JC_SOLDIERS.BRUTUS.Titinius,JC_SOLDIERS.BRUTUS.Titinius,m,tragedy,0,other,3,238
JC_SOLDIERS.BRUTUS.Varro,JC_SOLDIERS.BRUTUS.Varro,m,tragedy,1,other,6,31
JC_SOLDIERS.BRUTUS.Volumnius,JC_SOLDIERS.BRUTUS.Volumnius,m,tragedy,1,other,6,17
JC_Trebonius,JC_Trebonius,m,tragedy,0,other,1,60
Jn_Arthur,Jn_Arthur,m,history,0,other,1,977
Jn_Austria,Jn_Austria,m,history,0,other,1,239
Jn_Bastard,Jn_Bastard,m,history,0,other,1,4087
